"03 28 37 38 44 59"
"02 20 35 37 41 52"
"05 11 28 31 34 54"
"05 15 24 31 52 59"
"13 20 33 52 54 56"
"09 18 24 34 49 58"
"02 04 14 20 33 49"
"05 24 29 33 48 53"
"23 35 37 52 55 58"
"11 15 28 31 40 44"
"14 39 41 48 55 56"
"13 25 27 50 51 58"
"08 13 26 27 32 35"
"01 03 24 43 48 52"
"10 11 23 45 51 52"
"02 12 16 22 28 31"
"04 11 24 33 45 47"
"17 29 35 37 44 47"
"03 05 28 34 37 53"
"11 20 23 29 53 58"
"05 26 34 36 44 57"
"04 21 26 27 53 57"
"15 27 46 52 53 59"
"08 21 23 50 52 53"
"14 15 29 53 55 59"
"13 16 20 22 47 57"
"22 24 37 39 44 48"
"04 09 17 18 21 52"
"11 17 20 27 45 54"
"03 05 09 21 23 24"
"19 24 36 37 47 53"
"03 06 30 41 45 56"
"12 19 35 41 56 58"
"02 31 47 48 50 52"
"02 15 16 29 37 53"
"11 19 35 37 51 52"
"05 11 21 24 34 55"
"22 23 28 30 41 45"
"04 06 34 38 52 59"
"24 28 39 45 46 47"
"08 15 23 50 52 58"
"09 17 20 27 32 42"
"03 14 36 42 45 48"
"25 32 45 51 54 55"
"15 31 32 46 48 53"
"21 30 33 41 50 58"
"01 27 42 54 56 58"
"05 16 17 25 27 31"
"08 22 38 48 50 52"
"07 08 19 31 39 52"
"12 27 30 32 43 50"
"01 12 30 38 39 51"
"07 20 26 27 40 52"
"02 17 23 26 50 58"
"01 11 22 34 35 50"
"27 29 30 42 48 59"
"14 27 43 45 46 50"
"02 15 23 29 30 49"
"10 13 21 35 43 56"
"11 20 21 31 37 41"
"02 06 25 35 56 59"
"04 28 30 32 42 46"
"08 14 26 27 44 53"
"13 21 38 39 41 57"
"03 06 11 30 43 59"
"23 31 34 41 47 53"
"09 10 25 26 35 44"
"07 22 23 27 50 58"
"08 17 27 30 34 53"
"04 05 10 11 44 47"
"02 09 10 22 35 42"
"05 07 45 48 54 59"
"02 21 34 41 52 59"
"19 22 29 33 37 54"
"03 06 14 17 45 48"
"06 15 22 37 41 45"
"03 10 11 15 16 54"
"03 06 31 48 50 53"
"04 11 16 17 31 59"
"04 17 18 34 39 56"
"05 17 31 37 44 55"
"03 10 42 46 52 53"
"09 10 21 43 44 50"
"05 11 19 24 52 54"
"15 23 29 39 40 51"
"28 32 36 37 39 47"
"19 20 25 29 30 55"
"09 12 17 38 45 46"
"07 09 24 26 48 49"
"05 09 23 34 44 59"
"02 18 25 28 30 35"
"15 28 49 50 53 56"
"03 12 18 25 39 43"
"09 19 31 54 57 59"
"06 09 22 39 41 44"
"15 25 33 42 53 57"
"01 22 32 37 57 59"
"03 09 21 29 52 58"
"01 28 38 57 58 59"
"02 12 19 29 46 50"
"04 05 28 33 41 46"
"15 17 26 37 43 57"
"07 27 30 45 50 53"
"04 05 19 21 23 29"
"02 03 12 14 16 38"
"08 22 24 44 50 57"
"20 21 29 32 45 48"
"06 19 21 26 41 57"
"09 10 12 23 52 58"
"02 11 12 47 49 57"
"23 37 41 43 45 47"
"07 10 34 38 57 59"
"11 12 19 49 55 59"
"07 10 14 41 43 59"
"02 10 19 27 30 35"
"03 06 09 19 31 41"
"08 12 33 40 43 48"
"07 29 30 37 42 53"
"04 10 11 18 25 28"
"02 07 24 36 53 57"
"04 12 30 55 56 59"
"06 29 30 34 44 49"
"09 11 14 16 49 57"
"02 10 15 31 34 56"
"17 18 20 21 32 42"
"03 14 37 44 50 59"
"08 12 33 36 47 55"
"09 10 29 38 40 46"
"02 09 10 31 40 52"
"02 10 17 31 35 41"
"04 10 19 31 40 58"
"01 05 20 35 36 40"
"02 13 17 19 30 43"
"14 18 25 35 38 53"
"17 24 27 28 31 34"
"13 16 17 22 27 55"
"05 08 16 36 51 52"
"01 06 19 44 48 54"
"12 25 45 50 55 56"
"17 19 31 34 44 50"
"01 03 09 28 53 55"
"17 25 30 37 39 42"
"09 14 24 26 35 55"
"20 26 36 43 45 58"
"22 27 28 38 46 55"
"03 04 16 22 58 59"
"10 14 26 33 39 48"
"04 15 19 20 21 28"
"01 08 15 17 26 56"
"05 13 31 33 38 39"
"34 42 43 44 48 55"
"13 25 33 35 36 59"
"06 22 28 42 50 55"
"03 05 09 15 27 29"
"03 04 28 31 50 58"
"27 30 32 44 58 59"
"10 18 33 40 45 46"
"05 06 24 25 28 33"
"04 11 14 20 34 44"
"05 16 17 37 51 57"
"14 16 27 29 52 58"
"06 10 16 21 29 54"
"04 05 12 21 52 58"
"02 09 20 22 55 57"
"07 15 21 33 35 46"
"08 13 22 26 44 58"
"27 35 42 45 55 59"
"04 11 43 44 52 57"
"01 05 13 35 51 52"
"01 03 13 28 36 41"
"05 11 16 27 28 59"
"08 11 22 39 46 55"
"04 11 12 20 22 49"
"04 10 27 46 52 56"
"01 12 15 18 41 51"
"02 14 18 29 36 55"
"25 26 27 32 35 50"
"05 08 18 25 34 55"
"02 12 28 43 52 57"
"16 25 40 46 55 58"
"11 12 31 38 48 57"
"10 17 18 49 58 59"
"07 11 19 38 51 54"
"12 23 30 31 46 52"
"05 06 09 13 34 50"
"09 11 17 25 42 44"
"09 19 20 42 46 55"
"12 17 20 23 40 58"
"02 15 17 39 51 52"
"08 24 43 45 54 56"
"25 29 40 41 49 56"
"02 09 14 16 23 27"
"06 12 16 38 44 52"
"01 11 22 45 57 58"
"11 13 15 26 40 58"
"03 07 12 13 18 20"
"07 19 23 44 45 56"
"19 36 37 44 54 55"
"02 11 19 20 26 52"
"02 07 10 33 39 44"
"03 12 13 17 31 34"
"09 17 35 42 53 57"
"08 21 24 43 48 53"
"04 05 19 36 43 47"
"08 23 25 26 45 51"
"16 23 25 35 39 55"
"06 07 33 37 48 53"
"02 03 07 14 15 43"
"03 16 34 36 47 50"
"14 25 42 47 51 56"
"15 25 32 33 39 48"
"10 17 24 25 52 53"
"10 17 19 42 44 49"
"29 31 38 42 52 58"
"03 08 25 35 49 50"
"12 15 27 43 49 53"
"09 19 26 33 34 51"
"01 02 05 08 45 48"
"15 18 31 44 51 53"
"13 15 36 46 47 53"
"01 18 20 33 35 46"
"11 19 31 37 54 59"
"23 34 41 48 57 59"
"05 26 27 31 38 49"
"11 20 21 26 43 58"
"19 37 39 47 51 53"
"12 17 21 30 50 59"
"05 23 26 27 30 53"
"02 13 22 30 47 56"
"03 09 10 33 48 51"
"19 31 37 40 43 54"
"01 13 16 24 32 57"
"07 15 18 24 36 41"
"04 11 18 27 31 45"
"03 23 31 32 44 50"
"09 18 20 40 46 55"
"01 16 17 22 27 36"
"09 20 35 51 55 59"
"09 22 35 47 48 57"
"05 14 22 28 30 31"
"07 08 12 29 43 51"
"04 07 11 44 54 56"
"06 15 22 30 42 56"
"05 25 36 44 47 49"
"02 21 29 35 40 43"
"03 08 26 38 51 58"
"02 03 08 12 31 55"
"10 13 22 30 40 57"
"06 12 14 32 56 59"
"16 19 20 22 25 55"
"12 21 29 33 42 54"
"05 15 33 39 43 52"
"02 05 27 32 38 50"
"15 23 24 31 36 41"
"06 10 16 24 33 39"
"30 35 39 48 50 59"
"10 11 30 40 42 59"
"20 31 33 41 48 56"
"02 03 16 17 23 43"
"08 21 27 28 50 53"
"17 24 27 28 50 55"
"06 14 17 24 41 59"
"12 17 21 23 26 51"
"05 16 18 25 41 55"
"12 15 32 44 51 56"
"03 08 34 41 54 55"
"05 08 14 37 42 55"
"04 09 25 26 32 35"
"02 05 07 27 28 53"
"01 06 08 28 35 42"
"02 06 15 32 50 53"
"26 27 28 32 47 59"
"22 24 37 45 52 56"
"06 24 41 42 49 55"
"17 20 33 35 37 49"
"03 19 23 43 46 49"
"09 36 38 43 46 49"
"04 05 27 33 38 46"
"11 20 30 36 53 54"
"02 09 25 31 39 42"
"02 14 37 43 44 49"
"01 11 33 48 50 52"
"02 11 20 31 48 54"
"10 30 32 48 50 52"
"18 27 30 35 49 53"
"05 06 07 15 26 42"
"05 21 44 45 51 56"
"14 24 25 34 42 43"
"07 09 27 44 46 56"
"11 13 21 35 48 55"
"01 05 07 32 55 56"
"12 19 36 43 47 51"
"01 04 12 30 40 48"
"30 34 42 50 53 55"
"19 25 37 51 55 56"
"11 18 20 31 44 46"
"23 25 31 36 42 59"
"06 10 19 22 37 43"
"05 14 28 35 50 53"
"08 09 21 26 35 38"
"05 06 14 44 52 54"
"01 11 14 26 28 56"
"15 24 32 34 43 57"
"20 34 36 40 41 51"
"23 36 38 39 42 44"
"07 10 28 43 47 48"
"07 08 39 44 50 54"
"07 17 25 28 48 49"
"10 17 23 27 30 50"
"08 12 19 24 32 53"
"01 06 09 22 35 41"
"02 17 22 30 35 49"
"08 12 16 27 42 52"
"10 24 28 35 43 55"
"01 06 13 26 40 55"
"01 04 18 39 42 54"
"02 08 26 41 47 55"
"03 32 40 46 50 56"
"06 08 32 44 47 50"
"03 05 19 24 33 53"
"11 27 30 36 46 49"
"03 09 41 45 51 57"
"21 32 37 43 48 57"
"04 17 27 34 53 54"
"05 29 30 31 46 59"
"01 14 20 28 35 40"
"23 31 37 45 46 51"
"05 13 14 16 22 25"
"01 03 25 26 49 52"
"02 06 10 20 43 58"
"07 17 24 39 48 55"
"05 16 18 21 24 54"
"01 04 18 25 33 37"
"29 30 31 35 47 57"
"14 33 35 39 44 57"
"04 08 12 23 34 53"
"06 15 31 48 53 57"
"09 17 35 43 45 53"
"01 13 16 25 40 43"
"02 18 29 38 46 59"
"12 13 19 22 47 48"
"03 06 33 36 51 56"
"04 06 20 31 39 54"
"04 15 22 41 50 55"
"01 06 11 13 23 24"
"08 21 36 39 58 59"
"04 09 15 29 39 55"
"10 22 23 40 46 52"
"20 33 49 51 52 56"
"06 08 26 27 36 48"
"01 20 21 27 37 38"
"11 13 21 35 44 54"
"21 24 26 41 53 57"
"06 16 25 30 38 55"
"01 15 38 41 50 52"
"01 17 27 28 39 45"
"01 06 07 12 14 55"
"08 27 32 44 54 55"
"10 20 28 29 51 52"
"12 20 30 50 54 55"
"10 11 15 17 23 26"
"09 17 19 44 46 53"
"13 17 26 27 55 58"
"08 16 27 30 37 57"
"07 23 24 43 50 53"
"08 24 32 36 40 42"
"06 18 51 52 53 55"
"01 13 15 19 20 33"
"03 04 38 46 48 55"
"07 08 12 37 38 55"
"01 05 22 25 35 45"
"15 18 28 35 52 55"
"12 24 33 46 54 59"
"05 18 21 43 48 49"
"04 25 26 36 47 55"
"01 23 24 25 36 52"
"03 05 11 12 17 27"
"15 16 34 35 44 54"
"02 11 12 21 36 50"
"06 08 17 22 27 28"
"25 26 28 35 49 55"
"14 16 31 38 43 54"
"09 15 19 27 46 54"
"06 08 11 35 38 56"
"14 16 19 30 37 40"
"05 08 25 31 45 59"
"05 21 31 35 41 55"
"01 14 24 25 50 58"
"05 27 28 31 48 58"
"02 09 19 42 43 54"
"18 20 34 37 42 56"
"13 14 17 25 34 48"
"15 22 33 42 48 53"
"12 18 32 40 50 52"
"05 07 10 22 27 54"
"05 10 19 22 36 39"
"07 13 14 28 38 43"
"02 39 41 53 54 56"
"03 22 41 42 45 47"
"01 10 18 29 43 46"
"11 22 36 39 45 50"
"09 14 35 44 55 58"
"01 03 13 18 41 59"
"06 09 10 19 39 47"
"13 15 21 24 28 45"
"13 27 29 33 40 45"
"29 38 39 43 53 57"
"06 11 21 45 55 57"
"09 13 14 29 32 51"
"03 12 22 28 43 59"
"11 14 26 29 33 44"
"03 04 23 27 46 55"
"32 38 44 45 55 57"
"02 03 07 09 12 57"
"04 07 17 40 42 44"
"04 17 39 51 52 53"
"04 08 11 13 31 36"
"17 30 34 36 42 57"
"04 14 17 23 36 53"
"13 15 20 28 36 56"
"13 21 35 41 46 55"
"05 13 18 25 45 50"
"16 22 24 33 37 42"
"08 15 19 37 48 59"
"08 16 17 29 39 56"
"02 08 20 42 54 59"
"03 10 30 35 37 39"
"11 19 20 23 26 38"
"12 19 25 38 50 55"
"15 18 19 24 41 59"
"06 24 28 34 41 55"
"09 23 27 37 41 45"
"04 21 30 36 40 46"
"01 14 24 31 42 51"
"15 19 22 23 30 54"
"13 15 16 26 38 44"
"05 06 11 47 50 51"
"15 17 27 37 40 49"
"01 05 40 44 56 57"
"13 18 23 24 30 54"
"08 15 20 41 43 48"
"08 23 33 34 52 58"
"05 15 18 40 42 47"
"08 16 21 36 41 44"
"17 18 32 33 36 50"
"04 11 13 19 36 51"
"02 12 16 17 40 57"
"01 16 19 31 34 53"
"02 10 19 22 23 46"
"07 16 36 50 52 57"
"16 23 29 36 38 57"
"01 11 13 47 51 54"
"01 15 19 32 46 50"
"11 38 44 48 53 54"
"04 06 11 18 20 33"
"14 16 18 23 27 54"
"12 28 31 41 42 59"
"01 04 26 40 44 55"
"04 05 18 27 38 48"
"23 34 36 40 52 53"
"04 21 27 32 33 36"
"16 18 21 24 34 41"
"08 15 21 28 53 56"
"05 11 17 26 50 55"
"15 24 27 55 56 58"
"01 10 13 17 21 58"
"17 21 32 50 55 59"
"17 29 42 45 47 52"
"03 15 27 33 39 46"
"06 10 18 29 45 53"
"12 27 39 41 45 51"
"01 13 23 24 45 50"
"02 15 27 28 31 35"
"07 09 23 30 38 51"
"12 13 24 35 39 41"
"01 08 31 40 49 58"
"02 43 48 50 53 54"
"01 11 13 14 27 40"
"11 16 23 43 47 51"
"08 13 15 16 39 53"
"12 28 34 45 46 56"
"04 42 47 55 56 57"
"08 13 20 35 41 52"
"07 25 37 44 52 58"
"04 18 21 30 44 59"
"21 23 26 42 51 58"
"03 17 37 44 46 57"
"08 16 37 39 45 48"
"02 03 21 25 45 53"
"07 15 18 30 42 57"
"08 16 19 25 45 48"
"09 22 24 42 45 57"
"09 12 26 49 52 55"
"01 09 20 21 27 52"
"15 17 18 33 40 45"
"08 13 28 30 33 36"
"09 21 28 30 35 51"
"05 16 29 42 46 51"
"03 07 18 36 44 53"
"05 18 26 41 49 56"
"03 08 12 15 31 51"
"06 12 27 34 53 58"
"22 28 35 39 52 55"
"05 09 15 16 34 48"
"09 23 34 37 53 56"
"06 13 33 40 43 55"
"28 29 37 45 50 59"
"04 07 19 34 41 56"
"04 06 27 28 31 38"
"11 25 26 35 42 45"
"11 19 33 40 43 55"
"13 22 26 28 35 52"
"39 40 43 53 54 57"
"08 13 18 19 29 59"
"15 18 24 26 50 52"
"11 22 36 40 51 52"
"06 10 16 18 19 53"
"04 18 23 29 30 36"
"02 08 14 33 34 57"
"01 14 19 22 52 58"
"02 04 09 13 26 45"
"08 20 28 52 58 59"
"04 09 10 23 28 49"
"07 31 33 38 45 46"
"08 11 15 24 52 53"
"04 05 12 23 43 56"
"01 07 15 19 49 50"
"02 07 08 42 44 48"
"15 21 32 33 51 52"
"08 13 25 34 46 54"
"03 08 32 40 42 51"
"08 24 44 53 54 59"
"07 23 42 47 48 54"
"09 12 13 14 27 46"
"11 16 20 23 25 36"
"01 13 17 42 47 53"
"12 16 29 42 49 52"
"07 19 27 29 30 35"
"12 29 30 42 52 54"
"11 19 25 29 30 55"
"06 23 27 37 40 57"
"03 05 06 14 22 38"
"02 17 30 38 43 53"
"03 04 05 30 40 43"
"03 04 14 40 42 54"
"28 35 36 43 44 53"
"18 22 31 49 50 58"
"27 45 46 52 53 55"
"13 31 38 42 43 46"
"02 11 32 42 47 48"
"23 24 43 44 55 57"
"08 12 29 32 40 47"
"13 31 40 52 57 58"
"06 18 27 40 51 55"
"10 20 35 40 47 52"
"19 21 27 39 48 49"
"03 18 24 32 36 46"
"09 15 21 23 31 46"
"01 19 22 27 39 46"
"04 28 29 37 43 56"
"10 13 17 38 48 55"
"02 18 32 35 51 52"
"18 33 35 37 39 57"
"12 15 20 32 36 44"
"11 28 30 45 49 58"
"08 16 33 36 43 52"
"04 05 06 15 50 57"
"11 21 26 39 43 54"
"19 30 37 53 54 57"
"09 39 45 49 57 59"
"07 29 33 35 42 46"
"16 23 26 30 32 53"
"06 08 27 39 45 48"
"04 11 28 34 42 43"
"16 17 28 31 45 53"
"16 20 47 53 54 55"
"10 17 26 28 31 53"
"02 15 17 21 24 42"
"08 12 22 32 35 56"
"04 05 10 16 48 53"
"26 29 43 51 52 54"
"03 16 17 36 51 58"
"10 14 25 34 41 45"
"19 23 36 37 38 42"
"03 05 20 31 57 59"
"26 28 37 38 57 58"
"08 14 17 26 36 54"
"17 22 25 42 49 59"
"09 15 22 33 34 38"
"09 22 43 47 51 53"
"17 29 30 43 52 59"
"19 22 27 45 50 52"
"22 27 36 43 48 56"
"07 26 29 31 38 47"
"23 24 30 35 45 54"
"07 29 34 49 53 57"
"03 05 09 14 34 58"
"22 32 34 43 55 56"
"03 07 14 38 50 51"
"01 08 35 39 45 49"
"05 12 20 27 36 55"
"10 21 28 32 43 53"
"09 30 39 44 47 50"
"05 13 19 25 40 54"
"14 25 45 48 52 56"
"02 08 21 34 35 40"
"07 18 29 35 37 42"
"05 12 16 18 20 41"
"07 19 26 28 35 44"
"08 12 25 32 52 58"
"03 05 07 09 39 54"
"01 19 33 42 47 49"
"02 35 40 55 56 59"
"19 36 38 42 43 45"
"19 29 35 42 49 59"
"12 21 28 37 44 58"
"22 40 42 43 45 55"
"33 35 37 47 48 58"
"11 26 36 42 46 56"
"07 18 27 31 39 45"
"08 14 15 40 45 49"
"06 11 13 15 25 27"
"16 29 30 43 44 50"
"18 23 29 35 42 59"
"07 09 19 25 36 50"
"11 19 30 45 55 56"
"04 24 38 40 47 48"
"02 06 35 39 46 47"
"03 29 32 45 46 50"
"01 08 19 28 46 48"
"01 02 10 28 35 36"
"02 07 18 29 31 49"
"09 11 20 23 39 53"
"01 18 34 44 50 51"
"12 25 29 30 37 53"
"08 14 15 31 50 56"
"05 06 21 35 38 51"
"10 14 20 33 46 55"
"05 07 12 20 37 53"
"11 47 52 56 57 59"
"09 12 35 36 47 55"
"02 05 08 29 33 50"
"09 19 21 22 28 32"
"04 18 36 42 43 47"
"02 08 12 27 30 37"
"14 25 28 36 49 59"
"03 18 25 33 39 46"
"01 29 36 42 55 56"
"01 02 22 23 30 32"
"04 11 35 52 56 57"
"04 38 39 45 46 47"
"03 34 37 38 46 59"
"10 11 16 24 42 54"
"01 23 31 35 44 50"
"12 16 24 40 44 48"
"23 26 29 31 40 58"
"01 10 18 31 34 42"
"12 20 26 31 57 59"
"17 22 23 28 41 53"
"05 12 16 45 48 54"
"10 13 16 19 33 57"
"16 17 43 47 48 51"
"12 17 38 48 55 57"
"28 35 39 46 52 57"
"02 07 13 26 32 47"
"11 26 31 36 53 58"
"08 15 28 37 40 47"
"07 09 11 24 41 57"
"11 12 19 32 34 59"
"08 16 27 35 37 41"
"16 20 25 36 46 54"
"25 28 29 35 51 55"
"31 36 38 41 44 48"
"16 19 22 47 48 56"
"07 11 19 21 23 37"
"07 09 12 42 43 59"
"06 07 32 41 42 52"
"01 08 27 42 44 49"
"01 13 14 29 32 38"
"15 28 31 33 44 58"
"15 33 47 53 55 58"
"12 24 26 44 47 52"
"01 13 14 27 31 51"
"13 15 16 20 21 34"
"03 14 28 32 44 50"
"05 22 27 41 53 56"
"10 11 25 43 51 55"
"08 10 16 19 38 54"
"18 30 31 34 49 54"
"15 23 32 41 46 51"
"17 31 45 48 49 55"
"02 08 13 43 45 53"
"01 19 21 49 50 58"
"12 13 17 26 35 43"
"14 15 23 37 40 57"
"07 14 26 27 39 41"
"07 13 16 40 41 47"
"03 24 35 42 44 50"
"14 32 40 41 54 57"
"18 20 22 28 40 56"
"08 21 32 34 37 44"
"09 27 30 34 50 53"
"14 20 30 38 40 59"
"15 20 24 25 42 43"
"08 13 34 44 53 58"
"02 08 17 18 40 47"
"11 16 35 36 54 56"
"22 26 31 36 39 50"
"05 14 26 27 39 42"
"07 11 20 21 34 47"
"01 14 25 32 47 50"
"02 25 32 53 55 57"
"10 19 24 38 39 55"
"16 17 21 30 43 44"
"04 08 19 34 47 54"
"03 12 22 38 48 50"
"03 18 23 33 34 57"
"03 08 21 23 40 57"
"08 22 32 41 53 57"
"07 24 36 52 54 55"
"07 11 23 24 27 49"
"09 14 26 27 51 55"
"05 08 15 18 24 45"
"05 11 17 24 25 39"
"01 04 11 24 42 56"
"06 24 30 50 51 57"
"17 25 32 35 40 53"
"08 24 33 35 44 53"
"01 07 13 30 34 46"
"04 09 25 40 52 57"
"01 09 21 37 45 53"
"01 03 34 44 47 49"
"16 25 32 45 46 58"
"19 28 30 34 51 52"
"03 14 16 45 53 57"
"10 15 17 37 41 53"
"17 24 25 26 42 54"
"02 06 16 17 25 59"
"03 20 26 44 55 57"
"02 11 12 16 32 49"
"25 26 33 45 47 48"
"04 11 26 31 37 49"
"01 08 10 31 52 57"
"10 16 41 50 51 55"
"07 08 10 12 15 37"
"25 30 33 41 42 54"
"03 08 39 46 48 57"
"01 17 19 22 24 29"
"15 21 29 37 41 44"
"04 21 32 39 44 47"
"12 14 40 41 44 57"
"09 13 27 28 34 46"
"11 12 15 27 46 50"
"03 09 10 16 27 58"
"08 09 17 48 54 55"
"01 07 16 25 47 49"
"01 18 29 30 51 53"
"14 33 41 43 44 47"
"01 02 14 25 33 36"
"02 09 16 18 49 54"
"03 07 13 24 33 47"
"05 13 24 30 45 53"
"06 11 26 34 39 52"
"02 04 06 31 32 34"
"28 37 38 40 50 56"
"25 27 34 48 55 58"
"18 32 50 51 53 58"
"12 18 28 40 45 57"
"07 20 25 28 32 37"
"08 09 24 39 40 47"
"07 12 41 51 53 54"
"17 33 41 50 53 55"
"20 22 31 32 43 45"
"08 09 13 21 24 54"
"01 06 21 28 29 42"
"01 23 31 33 44 53"
"06 29 33 44 51 56"
"19 33 45 49 52 57"
"07 13 15 26 33 57"
"01 06 20 48 53 59"
"22 31 34 40 45 52"
"05 06 17 33 37 46"
"21 23 28 38 42 47"
"06 15 34 35 47 58"
"02 13 19 20 36 46"
"05 12 22 23 25 57"
"11 13 19 31 36 54"
"10 15 39 45 50 59"
"15 20 33 45 57 58"
"08 09 21 39 40 48"
"17 28 31 39 52 53"
"01 04 29 30 40 59"
"20 23 26 29 50 56"
"11 21 26 28 43 49"
"21 26 36 39 51 54"
"05 09 18 26 35 56"
"04 05 17 32 50 58"
"02 05 15 34 38 57"
"03 08 23 35 37 40"
"08 16 17 30 41 48"
"06 07 13 35 42 43"
"06 33 39 40 42 44"
"03 19 32 37 42 45"
"12 16 21 39 43 51"
"02 08 23 35 41 54"
"02 04 24 31 36 50"
"09 16 41 45 49 53"
"04 09 22 26 39 50"
"11 14 28 31 47 57"
"07 10 20 30 36 57"
"15 37 43 55 56 59"
"23 27 35 36 38 45"
"16 27 32 34 36 57"
"04 25 38 40 43 48"
"02 17 19 42 44 47"
"06 19 20 21 25 43"
"14 22 28 30 31 38"
"09 14 18 21 41 58"
"15 16 33 34 40 50"
"08 36 38 49 50 59"
"06 29 35 39 48 53"
"12 17 18 38 47 59"
"02 05 27 30 38 48"
"24 31 39 42 49 52"
"12 16 27 28 34 39"
"18 25 31 36 46 56"
"23 24 29 35 37 46"
"06 12 14 41 46 59"
"01 05 07 19 21 55"
"05 15 19 51 53 54"
"14 23 36 38 45 57"
"19 21 29 35 47 57"
"04 12 13 22 31 50"
"02 10 42 45 50 51"
"03 10 14 22 40 52"
"05 18 22 49 57 59"
"02 13 24 32 38 54"
"03 18 19 25 53 57"
"02 03 19 44 47 57"
"17 20 22 31 42 47"
"16 24 41 47 53 57"
"05 27 37 43 45 55"
"11 12 21 36 50 59"
"04 05 10 14 16 33"
"03 06 26 31 33 51"
"29 30 43 49 55 56"
"08 09 40 44 52 55"
"05 16 43 48 52 54"
"07 26 41 42 43 49"
"02 04 05 22 23 45"
"07 14 20 23 24 54"
"01 36 39 50 51 58"
"08 14 25 27 42 47"
"04 19 22 30 34 38"
"01 16 26 28 36 40"
"14 19 20 31 50 52"
"02 11 14 16 43 59"
"06 12 15 17 26 34"
"15 19 21 22 42 52"
"06 08 12 13 17 26"
"07 19 20 26 32 43"
"14 27 35 37 49 50"
"04 20 29 32 45 53"
"25 36 38 44 55 57"
"03 06 20 22 44 54"
"08 24 36 52 53 57"
"11 13 20 41 56 59"
"07 09 11 12 28 38"
"13 25 28 30 46 55"
"28 31 40 43 50 59"
"01 06 36 41 55 57"
"07 10 27 34 37 52"
"03 09 14 24 41 44"
"01 02 25 27 49 55"
"12 18 36 41 49 53"
"04 07 18 28 40 58"
"04 19 20 21 23 45"
"07 08 09 11 16 57"
"07 33 40 43 47 52"
"08 18 25 38 49 51"
"03 09 38 44 51 59"
"13 23 25 30 49 59"
"13 29 31 33 54 59"
"24 25 38 41 49 59"
"13 32 34 36 41 50"
"05 17 30 40 43 57"
"16 26 31 32 54 58"
"01 02 03 13 27 40"
"10 13 22 25 42 43"
"04 08 12 23 49 52"
"15 23 29 37 40 52"
"08 10 24 29 48 49"
"01 08 19 20 30 35"
"11 18 21 23 43 52"
"20 24 34 36 37 56"
"10 15 25 36 46 52"
"03 21 27 37 40 47"
"06 28 33 46 49 59"
"07 09 16 36 39 56"
"01 11 40 45 53 58"
"09 19 21 51 53 58"
"01 39 40 46 51 55"
"06 07 22 30 40 43"
"07 13 32 34 39 56"
"06 30 40 47 53 55"
"03 09 40 45 52 54"
"02 13 24 45 52 53"
"09 13 30 34 44 46"
"01 08 09 32 48 58"
"09 22 28 35 43 46"
"05 36 39 54 57 59"
"09 10 22 24 32 58"
"03 07 28 36 47 53"
"03 11 18 40 49 51"
"06 32 34 42 46 50"
"07 16 26 39 47 50"
"02 03 16 26 43 52"
"05 10 15 25 30 35"
"19 32 34 37 41 53"
"27 31 32 33 51 53"
"05 14 16 38 49 56"
"05 14 33 36 50 54"
"09 16 32 42 53 57"
"08 11 20 34 37 57"
"02 03 15 26 39 56"
"01 13 22 31 36 53"
"20 27 29 50 53 59"
"16 20 30 31 35 45"
"06 33 34 37 55 56"
"04 11 21 34 38 44"
"09 25 35 42 48 57"
"02 12 15 53 55 59"
"02 03 06 31 39 48"
"04 07 25 31 43 45"
"09 10 21 26 34 49"
"13 33 35 41 47 49"
"01 10 11 15 16 44"
"21 23 31 40 42 52"
"02 04 16 18 47 49"
"18 20 23 40 52 57"
"01 11 12 13 23 50"
"08 11 12 20 41 51"
"04 08 10 13 15 22"
"03 06 18 36 41 57"
"21 27 49 55 58 59"
"24 25 27 42 46 57"
"02 11 12 47 49 50"
"11 21 23 34 36 38"
"10 18 21 38 40 57"
"04 41 42 48 51 55"
"18 27 30 34 35 39"
"05 23 33 35 36 53"
"12 17 25 32 48 55"
"16 21 22 43 53 59"
"03 26 30 43 51 59"
"21 27 29 33 39 44"
"01 13 32 34 41 59"
"03 10 18 24 27 50"
"17 20 21 30 39 50"
"02 06 08 11 51 59"
"14 22 37 42 50 59"
"20 28 37 40 52 53"
"12 15 16 23 40 48"
"31 41 45 46 49 50"
"08 25 35 40 46 59"
"01 04 09 25 32 58"
"19 26 41 52 54 58"
"10 15 19 38 54 55"
"17 32 41 43 45 59"
"20 34 36 47 52 59"
"08 25 27 40 47 48"
"06 24 38 49 52 53"
"22 37 38 44 55 59"
"12 15 29 47 55 57"
"01 02 04 15 24 57"
"03 37 40 46 47 48"
"10 15 20 25 38 51"
"06 09 28 41 46 50"
"02 04 09 17 46 52"
"05 12 22 34 39 44"
"03 04 11 42 44 45"
"17 28 29 37 43 48"
"10 16 20 25 50 59"
"03 11 16 22 41 49"
"09 16 38 44 51 58"
"08 19 27 43 49 51"
"25 30 35 40 43 59"
"09 15 17 24 31 44"
"03 06 27 38 54 55"
"11 18 21 32 33 46"
"12 23 27 31 58 59"
"10 22 23 25 41 55"
"11 25 29 36 39 44"
"07 26 36 37 42 53"
"04 17 36 43 51 55"
"04 25 26 35 36 54"
"02 21 38 50 52 53"
"06 14 20 31 57 59"
"08 20 50 52 54 56"
"10 17 20 21 35 37"
